doc_id,corpus,doc_ref,decision_date,chars,body_hash,canonical,passages
amcu:3376,amcu,48-р,2025-02-20,49894,912f1581e62f95af9c4efab02438ead2,True,50
amcu:3377,amcu,49-р,2025-02-20,76309,c25463cf446218f86a01901148f23aaa,True,76
amcu:3378,amcu,50-р,2025-02-20,47900,71e911325468c8fabdbda5f5f76482e7,True,48
amcu:3379,amcu,51-р,2025-02-27,4687,9d87d2cf6b55f7353238b0214b76a693,True,5
amcu:338,amcu,854-р,2019-12-26,2105,b91fe2d6176d5401c313d994c7676137,True,2
amcu:3380,amcu,52-р,2025-02-27,2634,aa4180fbcc691ce00815daabcb84d847,True,3
amcu:3381,amcu,53-р,2025-02-27,2306,1c73ebd02fde2f67730ed93ad7bbd1d1,True,2
amcu:3382,amcu,54-р,2025-02-27,116003,b8f30ca46bc83e050f5843782c7d70e4,True,116
amcu:3383,amcu,55-р,2025-02-27,23939,3a3d21242590e9fc9ba23ade7270b8e5,True,24
amcu:3384,amcu,,2021-10-07,30284,19eccebe62f257a0d9b7e8a5b5804b3b,True,30
amcu:3385,amcu,29-рк,2020-07-02,27311,8b59a20b2f1f3f1443a6f0cbaf78eecd,True,27
amcu:3386,amcu,30-рк,2020-07-10,16901,07686716949a6f47a77e9478c227acd5,True,17
amcu:3387,amcu,31-рк,2020-07-10,16859,18e111b597809c0178fda23d9a607025,True,17
amcu:3388,amcu,32-рк,2020-07-10,16132,c691f8fbbbda2edd569be0321f9512b8,True,16
amcu:3389,amcu,33-рк,2020-07-10,12631,7da19636b798f9cb8b97c142d0ba7503,True,13
amcu:339,amcu,855-р,2019-12-26,2411,50412990109b0f5ab963d164ab2c6c75,True,2
amcu:3390,amcu,416-р,2020-07-02,4702,2c6e97181c16fa111efaeca5878e4482,True,5
amcu:3391,amcu,417-р,2020-07-02,3746,f8dd5550230dbb3a4727a6ac4658c0a6,True,4
amcu:3392,amcu,418-р,2020-07-02,3870,7ab0b7398699b01cce3ae722ad891ce5,True,4
amcu:3393,amcu,419-р,2020-07-02,4529,1acc5c78935418cd4bab9b925db105fb,True,5
amcu:3394,amcu,420-р,2020-07-02,57213,60b451e2b09b84d72b7f008f1dce1ae0,True,54
amcu:3395,amcu,421-р,2020-07-02,39506,1e4eee7e0279410052c98b270b79b4aa,True,40
amcu:3396,amcu,422-р,2020-07-03,73853,f7d1c02d6dbea7e7009db5f9f1cb2015,True,74
amcu:3397,amcu,423-р,2020-07-03,72576,9a954cbb28bf648f171ec721d5c23746,True,72
amcu:3398,amcu,424-р,2020-07-03,118354,bfbd3125d81efa52cceec2d7218d395e,True,118
amcu:3399,amcu,425-р,2020-07-03,13498,00b3998a3eddde0e44783b72e8e4a194,True,13
amcu:34,amcu,953-р,2025-12-11,53955,e29642b42490c6500744ec19614fc53d,True,53
amcu:340,amcu,856-р,2019-12-26,2409,a9510799b14d957441580f77b9d03450,True,2
amcu:3400,amcu,426-р,2020-07-10,3602,15539d082a0ee801aed584d9fd2853ef,True,4
amcu:3401,amcu,427-р,2020-07-10,2395,48180b68e14abf6b9bd4d534abb5f0af,True,2
amcu:3402,amcu,428-р,2020-07-10,2508,e64850f75e73171ca01f975af4033eb1,True,3
amcu:3403,amcu,429-р,2020-07-10,2490,8709a539c729a04561dd144f7a03b3da,True,2
amcu:3404,amcu,430-р,2020-07-10,49149,f3d0e56e70a5da84e9fc3b90ae2744cb,True,49
amcu:3405,amcu,431-р,2020-07-10,47346,534a430c96fe32e8ace151363a5a5ddf,True,47
amcu:3406,amcu,432-р,2020-07-10,15757,f33ce14f8a082114ab8f16dcabe39e72,True,15
amcu:3407,amcu,433-р,2020-07-10,75913,eecee7bfa81f524091370507b100ad67,True,75
amcu:3408,amcu,434-р,2020-07-10,37955,4b3ba7c32ff6fb2aeae3e9c70954ee56,True,38
amcu:3409,amcu,435-р,2020-07-17,37581,5240e9e95f14d3916a6d0f45d924e0e5,True,37
amcu:341,amcu,857-р,2019-12-26,2106,14828f481e618f24df9242f19d1979ea,True,2
amcu:3410,amcu,436-р,2020-07-17,33169,22619e5c88bc89fca2e100ece966435c,True,33
amcu:3411,amcu,437-р,2020-07-17,32518,ccea9261fc366b8eba0b2880e4a7ece9,True,32
amcu:3412,amcu,438-р,2020-07-17,70027,d30bd01b2f11f9f379578cb03858d90c,True,70
amcu:3413,amcu,439-р,2020-07-17,2243,064a4c4297ca35f1f6de73e3ec9f1b1f,True,2
amcu:3414,amcu,440-р,2020-07-17,6381,3e7250f307322af1cc19ff0f656ebb7f,True,6
amcu:3415,amcu,441-р,2020-07-17,3003,cb0a8a2557a27bd0f19b7aa47776aec2,True,3
amcu:3416,amcu,442-р,2020-07-17,2417,9c94f0a8a847a608585ceec1abb06953,True,2
amcu:3417,amcu,443-р,2020-07-17,2230,471191a06ae21657366f1f8dd4b02f31,True,2
amcu:3418,amcu,444-р,2020-07-17,2429,df0c06fe2d60229dc7a3f90ace9a3f20,True,2
amcu:3419,amcu,445-р,2020-07-17,2094,9f8c325d9cb8127049a5c22acbe77814,True,2
amcu:342,amcu,858-р,2019-12-26,2626,d1918f952a76cf7b0545053a093dc01f,True,3
amcu:3420,amcu,446-р,2020-07-17,2744,20f61efb211c8e2a2e3b74a2711934f0,True,3
amcu:3421,amcu,447-р,2020-07-17,3680,1a3a33dfc556ec745b4773deab707b9a,True,4
amcu:3422,amcu,448-р,2020-07-17,3697,46ed4b106a4bdae0d8d56d72819aba64,True,4
amcu:3423,amcu,449-р,2020-07-17,15019,7d993263cdc5c3fe6fe15a84445d0c41,True,15
amcu:3424,amcu,450-р,2020-07-17,14832,a05499a8bba5e21598fc29a249270343,True,15
amcu:3425,amcu,451-р,2020-07-17,33097,9753fcbaa8e93730fa9db675eb7a05b3,True,33
amcu:3426,amcu,452-р,2020-07-17,31454,124439fb80d8802e789a593072f31107,True,31
amcu:3427,amcu,453-р,2020-07-23,29619,3c24174dc7a4c0bf4afa007d3477fb0d,True,30
amcu:3428,amcu,454-р,2020-07-23,45681,d0ca4c75f1fab5778be1c5b8c804795f,True,45
amcu:3429,amcu,455-р,2020-07-23,210247,e9685140da2cc0b79020d82681b2cb79,True,208
amcu:343,amcu,859-р,2019-12-26,2402,4acd875f7b21e00a0b2b42745ff55a47,True,2
amcu:3430,amcu,456-р,2020-07-30,6216,6bce4f1f4d3cfd58e92169fb1fe683a7,True,6
amcu:3431,amcu,457-р,2020-07-30,4647,87cfb8e2ca841979941e589f36b26252,True,5
amcu:3432,amcu,458-р,2020-07-30,5457,9bf4626f7d9f111db76390b909307a04,True,5
amcu:3433,amcu,459-р,2020-07-30,5067,7a6a63d14d528ff7047ae0b4e995760a,True,5
amcu:3434,amcu,460-р,2020-07-30,4232,2dee4dacbad7de3a94f9294235977c4f,True,4
amcu:3435,amcu,461-р,2020-07-30,15737,63e050fadb7cee0128017411efc7b4aa,True,16
amcu:3436,amcu,462-р,2020-07-30,14675,3171461677bba1c48d7e41c96ed4913d,True,15
amcu:3437,amcu,463-р,2020-07-30,14352,ff9e290920243347c4ecd9f55d978619,True,14
amcu:3438,amcu,464-р,2020-07-30,28765,6b43f81ee71e8f2471df38c4c4e9ac3b,True,29
amcu:3439,amcu,465-р,2020-07-30,52160,9505d59bc42bbfafcdce6102018bd85b,True,52
amcu:344,amcu,860-р,2019-12-26,2341,36e3d7fac8cd70dedb3d0660771968a2,True,2
amcu:3440,amcu,466-р,2020-07-30,74812,226b4c4046aca7b9c5e711899d92fbe0,True,74
amcu:3441,amcu,467-р,2020-07-30,61610,353e49251fe1d1a843e3f72853108415,True,61
amcu:3442,amcu,468-р,2020-07-30,20995,194720d7b76af9156eed6c7fbf7324f1,True,20
amcu:3443,amcu,469-р,2020-07-30,144219,e55fe75aa0ab158a913311150e3d1635,True,142
amcu:3444,amcu,5-рк,2025-08-14,28753,4fd8c4a567154b6c6bd1e6174a5c1e34,True,29
amcu:3445,amcu,206-р,2019-04-10,22952,46d057f151ae26b0c6e937fe3998d15e,True,23
amcu:3446,amcu,207-р,2019-04-10,29833,7c42e1cfc33bf8ad93bf89506994d09f,True,29
amcu:3447,amcu,208-р,2019-04-10,28550,6c2051e379ab9fdb7006c1c2e616c711,True,28
amcu:3448,amcu,209-р,2019-04-10,29697,bc3003edbfb5af6646be8aee4a15a8a5,True,29
amcu:3449,amcu,210-р,2019-04-10,31499,c71fb6272c0a0ec035f271298d1c2df1,True,31
amcu:345,amcu,861-р,2019-12-26,38958,58ef3048aff9ac7c3eefc85929d3fa01,True,39
amcu:3450,amcu,211-р,2019-04-10,26782,6b79ef79eabbe066ce2cecdeaa9309ca,True,26
amcu:3451,amcu,212-р,2019-04-10,26994,8a1078a0a635e8650533d5ecd0c937a8,True,26
amcu:3452,amcu,213-р,2019-04-10,22687,c64de445a08393355a8df8d6ea478405,True,22
amcu:3453,amcu,214-р,2019-04-10,23808,1b55fd7ca6694fd67df674ddb92c0b13,True,24
amcu:3454,amcu,215-р,2019-04-10,22764,bcb9aef3fcd4effa3536c381ad39bcdf,True,23
amcu:3455,amcu,216-р,2019-04-10,22931,a752b5502cf24ef2bd0a19bd50b6844d,True,23
amcu:3456,amcu,217-р,2019-04-10,31984,1ee3d70cf3086ebcb92836b67803658e,True,32
amcu:3457,amcu,218-р,2019-04-10,21753,4ec932928e69f01fe6dc618377467190,True,22
amcu:3458,amcu,219-р,2019-04-10,20745,9b91ba246029633b682fd8cd6ce1f39e,True,21
amcu:3459,amcu,220,2019-04-10,38006,e4f24c9c9e83a383953478e5ae3c7c1f,True,38
amcu:346,amcu,862-р,2019-12-26,82252,0a48e70c8250d4536ef2b0dc189699a0,True,82
amcu:3460,amcu,411-р,2019-06-11,18022,70ae3d3a43236e89fdee46a8b2d162d3,True,18
amcu:3461,amcu,412-р,2019-06-11,17487,b327c646feafeb95f5e2aa006528a5cb,True,17
amcu:3462,amcu,413-р,2019-06-11,15009,b07493ce2e818f5dd8cfd856a26d81b9,True,15
amcu:3463,amcu,414-р,2019-06-11,29927,2359cc87a3086f6a0e27ef8de8e0306f,True,30
amcu:3464,amcu,415-р,2019-06-11,29599,10aa377a06019ca15c442817aa582d68,True,29
amcu:3465,amcu,416-р,2019-06-11,34761,52f02f40fdc84f44f4713de6bbc178e6,True,34
amcu:3466,amcu,417-р,2019-06-11,39107,b9cd33892848ffa4a2505502572bf781,True,39
amcu:3467,amcu,418-р,2019-06-11,39086,76184d2ae5a0b997fc88e87de61d1f3c,True,39
amcu:3468,amcu,419-р,2019-06-11,18563,67cc52432c1f8f2acc26c3822fe8e1c8,True,18
amcu:3469,amcu,420-р,2019-06-11,64755,fae003b4817beb4849fa94c54fc08e3a,True,64
amcu:347,amcu,863-р,2019-12-28,65078,b0ba8c5f8cc3bf38c2e6e71bdb8d0848,True,65
amcu:3470,amcu,421-р,2019-06-11,44839,cf1438858282beb3dd7bdce17663de1a,True,44
amcu:3471,amcu,698-р,2019-10-17,3321,22e45acb8d73747dbfb84ad27dd6dc25,True,3
amcu:3472,amcu,699-р,2019-10-17,40807,bc404453829ade11679b2c16c091a80e,True,41
amcu:3473,amcu,2-рк,2026-04-23,12864,98f07ec068110f2b8d6802041c1959cb,True,13
amcu:3474,amcu,3-рк,2026-04-30,30003,59ce9edcfa05fd6f31a2ffd4a0e918fa,True,30
amcu:3475,amcu,4-рк,2026-04-30,29698,091e5ea5a033416e9c5920f113928bc4,True,30
amcu:3476,amcu,5-рк,2026-04-30,29879,54b9e593b0ef315e74d1fe02c8ef2c59,True,30
amcu:3477,amcu,6-рк,2026-04-30,41147,ba7c1f28e5e681321c10614d69faf15b,True,40
amcu:3478,amcu,270-r,2019-04-22,57013,ec9bd4cbe1450188fe794c7097580aea,True,56
amcu:3479,amcu,391-р,2021-07-01,3782,6efc2843bf0155013c3fc6f884d1dcb3,True,4
amcu:348,amcu,864-р,2019-12-28,88198,1c1d20e1f75e24eb680b6c37a25f8a67,True,87
amcu:3480,amcu,392-р,2021-07-01,3746,57ab21711f6e3e97c18eeedac16f659f,True,4
amcu:3481,amcu,393-р,2021-07-01,3529,26afbf00d6ed7e124c1d6dc0b7db2818,True,4
amcu:3482,amcu,394-р,2021-07-01,3640,c72017144f9340d62576595652c99994,True,4
amcu:3483,amcu,395-р,2021-07-01,4033,b00569780cbe52f6afcd51b1a593f960,True,4
amcu:3484,amcu,396-р,2021-07-01,3988,ef1f4eb2c61de8b6fe6cd056b23fa853,True,4
amcu:3485,amcu,397-р,2021-07-01,4002,f25d456d7711b40c2c9f9e398344c6f7,True,4
amcu:3486,amcu,398-р,2021-07-01,3895,4fab92b98fae94b1e98805c4d783167d,True,4
amcu:3487,amcu,399-р,2021-07-01,3979,2a94c1a23919f35d56140451a754fa84,True,4
amcu:3488,amcu,400-р,2021-07-01,4014,ecc1c94d067bb2e85c4a0d29decb2a70,True,4
amcu:3489,amcu,401-р,2021-07-01,4396,1ce1f323299b35cd8c9fe0c5780c0ed9,True,4
amcu:349,amcu,865-р,2019-12-28,74495,ed6ccc0349cfaa99591fdbdadcbd8ec7,True,73
amcu:3490,amcu,402-р,2021-07-01,13797,f90eba0802423804e6d70b437837a111,True,14
amcu:3491,amcu,403-р,2021-07-01,14056,f7f3f6be52b192e1a696bd34161979ff,True,14
amcu:3492,amcu,404-р,2021-07-01,14369,8b1fc2228264833e716b586adbcd3366,True,14
amcu:3493,amcu,405-р,2021-07-01,14774,b75966661113c1a809513be874ad2eaa,True,15
amcu:3494,amcu,406-р,2021-07-07,3207,7af45fe690069d341dfac227541b918a,True,3
amcu:3495,amcu,407-р,2021-07-07,5278,517e796ebed6ecfadfc094ba37adda33,True,5
amcu:3496,amcu,408-р,2021-07-07,4867,1ccf6fc1bb5dd0a494b5eaa94164f64f,True,5
amcu:3497,amcu,409-р,2021-07-07,4229,c6e12ecb1a51f90f4770f310c648553d,True,4
amcu:3498,amcu,410-р,2021-07-07,47494,55bee48ee18791d1f3563831a09cd0a9,True,47
amcu:3499,amcu,411-р,2021-07-07,57469,1571afc923c861e3856b308314eece8a,True,57
amcu:35,amcu,954-р,2025-12-11,88674,29069251643c5967d100da4c305399ce,True,87
amcu:350,amcu,584-р,2019-09-05,2442,c2961b121e9aa5e6e86f07257f05ac54,True,2
amcu:3500,amcu,412-р,2021-07-07,123347,0800f9e5c73f24b0595ac6ca7ddae817,True,123
amcu:3501,amcu,413-р,2021-07-15,4358,56459d5760f89ce0ce548e2f7907fafc,True,4
amcu:3502,amcu,414-р,2021-07-15,4505,b4f1875af405a46cb2bdf422526285ce,True,5
amcu:3503,amcu,415-р,2021-07-15,4774,5cbc7ccdf6464a4bf00c6e1847e8a16d,True,5
amcu:3504,amcu,416-р,2021-07-15,4706,722740450ac01b2b62b853131f289d40,True,5
amcu:3505,amcu,417-р,2021-07-15,4945,6348af3ca76ee649628e300e8634223c,True,5
amcu:3506,amcu,418-р,2021-07-15,4889,46a1286a232834b3deeaeaede7d2fee9,True,5
amcu:3507,amcu,419-р,2021-07-15,4823,da0fe473d41190a639ab64eb10c0900f,True,5
amcu:3508,amcu,420-р,2021-07-15,4820,0bf0de72ab9e14994a2c8c8b892da0f6,True,5
amcu:3509,amcu,421-р,2021-07-15,4829,15f3bf0a2769b7079aeacdfad17b228a,True,5
amcu:351,amcu,585-р,2019-09-05,3850,c397a5eab0b8476bca6d181e6eebcf54,True,4
amcu:3510,amcu,422-р,2021-07-15,4811,c027c5984549d5948bbce1e6f4ad885d,True,5
amcu:3511,amcu,423-р,2021-07-15,4719,48a164f5bc3cdc487fabbf131081d5f6,True,5
amcu:3512,amcu,424-р,2021-07-15,4829,9f8a4b2903a464213a76c0aefe35e6b1,True,5
amcu:3513,amcu,425-р,2021-07-15,4808,868c4099f1ce3b632a6229a0b45e4053,True,5
amcu:3514,amcu,426-р,2021-07-15,4946,4bedbb0c787e19cf9af74bf31febc1d9,True,5
amcu:3515,amcu,427-р,2021-07-15,3273,4186cdaefdf19654690d79266883220e,True,3
amcu:3516,amcu,428-р,2021-07-15,3236,7f68e12b662a920c9b01fbe9f5979271,True,3
amcu:3517,amcu,429-р,2021-07-15,3322,72594c1d5376442f345b284ca862f887,True,3
amcu:3518,amcu,430-р,2021-07-15,3229,5208e54e5f5291532e61f39a37afdc48,True,3
amcu:3519,amcu,431-р,2021-07-15,3264,2850cb4a08104009dca2528fe5e5b553,True,3
amcu:352,amcu,586-р,2019-09-05,3407,a045229d4d14cbe71bd861bf7bf56660,True,3
amcu:3520,amcu,432-р,2021-07-15,3116,32bc8cd1d3eb389a2eefbcce47c3fb7f,True,3
amcu:3521,amcu,433-р,2021-07-15,5842,109c862ff777ba28c03361613e3e35f3,True,6
amcu:3522,amcu,434-р,2021-07-15,6215,abb2083b0aeaaa444260cf5c770c81f3,True,6
amcu:3523,amcu,435-р,2021-07-15,31689,de0cc4cd59c9dbd0309386afa446c775,True,31
amcu:3524,amcu,436-р,2021-07-22,18624,20893464b41bab129166c3ed5b8a6e6d,True,18
amcu:3525,amcu,437-р,2021-07-22,65141,65facdfe9248c5a860e99e28deffb747,True,65
amcu:3526,amcu,438-р,2021-07-22,29301,bda99491fed045c9e6a415e361946e10,True,29
amcu:3527,amcu,439-р,2021-07-22,1928,025305e3f581d77f81af8a44d8286518,True,2
amcu:3528,amcu,440-р,2021-07-22,3415,f3cd342558e9efe74b9e1e8bcbaee4fc,True,3
amcu:3529,amcu,441-р,2021-07-22,4420,06cc2cc0d15b70547355e82a385d867f,True,4
amcu:353,amcu,587-р,2019-09-05,3814,f4486149c87a8b1f70641b1bacd16980,True,4
amcu:3530,amcu,442-р,2021-07-22,2632,e852130466c5df67756a3027dbec0df6,True,3
amcu:3531,amcu,443-р,2021-07-29,4589,3c93b7882bfae31ad2d5ddcea9992d8e,True,5
amcu:3532,amcu,444-р,2021-07-29,3459,9762449707351c038cadb0278d9da517,True,3
amcu:3533,amcu,445-р,2021-07-29,3745,72d7d6df2d85585a40e4e00b8379467a,True,4
amcu:3534,amcu,446-р,2021-07-29,2683,3eca9f72c8e3631790bb9443e08567e5,True,3
amcu:3535,amcu,447-р,2021-07-29,4346,cf08daef4c6f2ff8e555058f9a5bb3dd,True,4
amcu:3536,amcu,448-р,2021-07-29,9083,853acb4f6e16f9c196b30a1a11eecb4b,True,9
amcu:3537,amcu,449-р,2021-07-29,2897,9dbe9ffea01b304c3c0a0e3bdef12d2a,True,3
amcu:3538,amcu,379-р,2019-06-05,33209,561d7575d7d9d07ae979329780aee7a4,True,33
amcu:3539,amcu,380-р,2019-06-05,28858,6f38bd623abde748349e5c77f67f570c,True,29
amcu:354,amcu,588-р,2019-09-05,3239,609ed1cc134fb283dd25e6cc6ba80c1f,True,3
amcu:3540,amcu,381-р,2019-06-05,36453,4d095ba5d39ca81f2430142f10b44a20,True,36
amcu:3541,amcu,382-р,2019-06-05,20310,6f3c3a6ae943c5dc1902a0b84b0e0c82,True,20
amcu:3542,amcu,383-р,2019-06-05,89007,3b65a8e3a95c3d47cd31e78f8ac32143,True,88
amcu:3543,amcu,384-р,2019-06-05,30962,d6d462bc15d2fc4490fecd36ab9ef897,True,30
amcu:3544,amcu,385-р,2019-06-05,96852,a4cd46a6bd5262bec932a3adc8f84fb3,True,96
amcu:3545,amcu,386-р,2019-06-05,90613,56d77dd6931c54cc2fe0efb76953a623,True,90
amcu:3546,amcu,387-р,2019-06-05,93146,d519f683614f93efbb33c8f4935a8d13,True,92
amcu:3547,amcu,388-р,2019-06-05,91223,599197a428448fc497cc3bab2abfc242,True,90
amcu:3548,amcu,389-р,2019-06-05,94434,f8d474d012091a0794464db0df4ce68a,True,94
amcu:3549,amcu,390-р,2019-06-05,68502,0de2e4d675706564cd2ac96fea8a36fb,True,68
amcu:355,amcu,589-р,2019-09-05,3038,5559c46f4a95e348480f8e33d66fdca2,True,3
amcu:3550,amcu,391-р,2019-06-05,45578,559c4fa31e3b26f0472cf6e8b2af9b14,True,45
amcu:3551,amcu,5,,2372,c67418b32ddad5a21544a36d75e75de9,True,2
amcu:3553,amcu,164-r,2019-03-18,3888,7f93b9c186ad560264ce0d0899c5ad81,True,4
amcu:3554,amcu,231-р,2025-06-05,3681,3827bb84c577811b6df9895d15adf0e9,True,4
amcu:3555,amcu,232-р,2025-06-05,3398,ebefc7c93caf852d70e687115f3fc79c,True,3
amcu:3556,amcu,233-р,2025-06-05,3484,58767351a1f828b455e399fdac525b8a,True,4
amcu:3557,amcu,234-р,2025-06-05,3228,0a754c093cb565419c86d80b54ccec12,True,3
amcu:3558,amcu,235-р,2025-06-05,15134,feadc166cac76aaf9299526e09fac1f4,True,15
amcu:3559,amcu,236-р,2025-06-05,16719,fd278eadb4c14cd7e0fd0aa4b9f31c40,True,17
amcu:356,amcu,590-р,2019-09-05,3046,5aef5db99ad9be23f784354831b7f8a2,True,3
amcu:3560,amcu,237-р,2025-06-05,87904,09803d2421b645e2a320b3481c06ff0c,True,86
amcu:3561,amcu,238-р,2025-06-05,52521,808dea1351b74b29518e49f285fa6317,True,53
amcu:3562,amcu,239-р,2025-06-12,20191,02f3cd90c1640488bca20874054d2a80,True,19
amcu:3563,amcu,240-р,2025-06-12,141697,1309276d3b8e10caf2e4859a834be5a4,True,141
amcu:3564,amcu,241-р,2025-06-12,4180,ffb39b679647a1947841f5a45f09733f,True,4
amcu:3565,amcu,242-р,2025-06-12,4186,8528c74246ae4117da6e740f88ed53a0,True,4
amcu:3566,amcu,243-р,2025-06-12,3466,aadba09806acfff64ee4b32c03b46e92,True,3
amcu:3567,amcu,244-р,2025-06-12,3476,8a10754d2e940b33112105d94f576275,True,3
amcu:3568,amcu,245-р,2025-06-12,41094,463292edfe32394658a06aa0e88b789f,True,41
amcu:3569,amcu,246-р,2025-06-19,4459,d93db160f3b5110657e9ad2afed280a2,True,4
amcu:357,amcu,591-р,2019-09-05,3258,63cbba441d03c0a4a620e59ca39b3ee3,True,3
amcu:3570,amcu,247-р,2025-06-19,3817,cfef3e6d9a988eda32895188cc9c14c5,True,4
amcu:3571,amcu,248-р,2025-06-19,4069,ad9493c51db0aa5dee055e1cb6386409,True,4
amcu:3572,amcu,249-р,2025-06-19,5254,c4e85fabf3a96ab2a5bcb1c6159660bc,True,5
amcu:3573,amcu,250-р,2025-06-19,32145,535d66e5f514f9f949b8ab0a4ada2106,True,32
amcu:3574,amcu,251-р,2025-06-19,33907,78ea6573ce2255c679f0fc41d15c44a0,True,33
amcu:3575,amcu,252-р,2025-06-19,81364,6bf609840d14f8928011375b8146ac0b,True,78
amcu:3576,amcu,253-р,2025-06-26,2187,7b126faca31e26cdb8edef857acfbd55,True,2
amcu:3577,amcu,254-р,2025-06-26,3521,01195cdd608b926e2d56f13bac9dca0a,True,4
amcu:3578,amcu,255-р,2025-06-26,3479,439a6b3a8a5eef505d926db842607393,True,4
amcu:3579,amcu,256-р,2025-06-26,3481,d33a5d211aeefd8404a163f467b4fec4,True,4
amcu:358,amcu,592-р,2019-09-05,3070,3f75d50b1f1b818b6111e41dd15b152c,True,3
amcu:3580,amcu,257-р,2025-06-26,3180,3655a626604b39ff25202a7482958b1f,True,3
amcu:3581,amcu,258-р,2025-06-26,17083,74d108e80fec8838d52f622c1d596eab,True,17
amcu:3582,amcu,259-р,2025-06-26,17869,c35bc07803772c2429716d616c581d4f,True,18
amcu:3583,amcu,260-р,2025-06-26,17448,79afd95c5963cc5f7787f5638baf6963,True,17
amcu:3584,amcu,271-р,2019-04-22,30883,0a9ef8034767da0dc7d41d5dc734a47c,True,31
amcu:3585,amcu,272-р,2019-04-24,21145,d17d9efa8894acc57a2def139ebe9a41,True,21
amcu:3586,amcu,273-р,2019-04-24,27334,cf596f30c4e70fa93d1afe89cd655d1e,True,27
amcu:3587,amcu,274-р,2019-04-24,23884,cc308ffd57da14b68eaa505ff6c55196,True,24
amcu:3588,amcu,275-р,2019-04-24,26175,7d0bc3ceee41235d59f4d2fba7352774,True,26
amcu:3589,amcu,276-р,2019-04-24,47732,0f56877ca83a29172dc204eb3938eff9,True,47
amcu:359,amcu,593-р,2019-09-05,3228,e59b6f79b18263d61c1ceefa33c53f4d,True,3
amcu:3590,amcu,2,2022-09-08,32420,c03d29c640fc6faebf0ad28897bf5ebc,True,32
amcu:3591,amcu,466-р,2021-08-12,1721,90d9a41e88e9e762fa89d4613ed2a6c4,True,0
amcu:3592,amcu,466-р,2021-08-12,9336,d7a30b4eb8d120881a89ecd8a241afab,True,0
amcu:3595,amcu,466-р,2021-08-12,53389,d151898d51ba21e4cb2ee34ecfec3ea3,True,53
amcu:3596,amcu,1-р,2024-01-18,3730,0d3cf96f1cc3edba3832f7ba7665ccc3,True,4
amcu:3597,amcu,2-р,2024-01-18,5493,9be7c78d5282929a841aa058506cd5c9,True,6
amcu:3598,amcu,3-р,2024-01-18,33305,aa9b331aa4b019c57a21a6aaba6e2874,True,33
amcu:3599,amcu,4-р,2024-01-18,41571,ab740e5450adc9019fc5ea72a5f27f8e,True,41
amcu:36,amcu,955-р,2025-12-11,3186,94a98fcbb701f1bc93675d121925aaa9,True,3
amcu:360,amcu,594-р,2019-09-05,3025,743a7de1f0bfb5edc993e53c30daa21d,True,3
amcu:3600,amcu,5-р,2024-01-25,3074,fe6ba406d61d3d4b4952181799bfdf47,True,3
amcu:3601,amcu,6-р,2024-01-25,3827,d20bcd17b7e7b261bb4327b287e4fd10,True,4
amcu:3602,amcu,7-р,2024-01-25,2169,444b5d3161eaef8d306f3706a646d198,True,2
amcu:3603,amcu,8-р,2024-01-25,2179,caa29f73715e1a385b75fa8f687e27aa,True,2
amcu:3604,amcu,9-р,2024-01-25,35762,6fd4ae2d615c5aa9c5fd51bc0d7aacce,True,36
amcu:3605,amcu,56-rk,2019-10-03,23466,199ef4bf78462636f734937625180cf1,True,23
amcu:3606,amcu,138-р,,3424,85820f6de133d9890874560452cb7bb5,True,3
amcu:3607,amcu,140-р,,6156,1258d90fa35c6900403c0e729e32a0c7,True,6
amcu:3608,amcu,141-р,,2138,5b1ac5db57e3bf8d7f28d7962ba6416c,True,2
amcu:3609,amcu,142-р,,3010,df14e439ac3a5ae345f4238cfcad2bf4,True,3
amcu:361,amcu,595-р,2019-09-05,3850,935d5c0c3cef87dd89a7c2ad515a89f4,True,4
amcu:3610,amcu,136-р,2019-03-07,3434,55677a984843ffbf7792a3c9219e1b47,True,4
amcu:3611,amcu,137-р,2019-03-07,3102,0ac4ad8e09826a67b3326b26e8f154cf,True,3
amcu:3612,amcu,139-р,2019-03-07,3457,ef27424ef60165b18e65f09543f91d2e,True,3
amcu:3613,amcu,143-р,2019-03-07,20164,c6dee3f8f464a16e72cc337666e53617,True,20
amcu:3614,amcu,144-р,2019-03-07,33978,95b03803d0eabfd2fa20e04126d29886,True,34
amcu:3615,amcu,145-р,2019-03-07,28929,3d090184b26baece6fe1319d1e3e068c,True,29
amcu:3616,amcu,146-р,2019-03-07,55789,0318883737f16c7595c47f30c8eb7337,True,55
amcu:3617,amcu,371-р,2025-08-07,3005,f179a5885946aa68c0a129cb8d56b82a,True,3
amcu:3618,amcu,372-р,2025-08-07,2865,e13c7c78bb895f6726af25def431880f,True,3
amcu:3619,amcu,373-р,2025-08-07,3193,08a0afadc7b3cf770643fd88ac9754ad,True,3
amcu:362,amcu,596-р,2019-09-05,5006,db9070e9b4e5f54caa656099ad9f0c2d,True,5
amcu:3620,amcu,374-р,2025-08-07,2789,fad79583327237828fc5ec7a6d0480cc,True,3
amcu:3621,amcu,375-р,2025-08-07,2970,4bbf50e47df3ec564bfd0f9a5185f336,True,3
amcu:3622,amcu,376-р,2025-08-07,2955,a7d4b46d96e750bc080742acc7b1b6d7,True,3
amcu:3623,amcu,377-р,2025-08-07,3555,6f2ea9a879dba0aceebe9a256a8b6304,True,4
